,application_date,segment,case_count,day
52396,2017-04-13,1,0.0,3
52397,2017-04-14,1,0.0,4
52398,2017-04-15,1,0.0,5
52399,2017-04-16,1,0.0,6
52400,2017-04-17,1,0.0,0
52401,2017-04-18,1,0.0,1
52402,2017-04-19,1,0.0,2
52403,2017-04-20,1,0.0,3
52404,2017-04-21,1,0.0,4
52405,2017-04-22,1,0.0,5
52406,2017-04-23,1,0.0,6
52407,2017-04-24,1,0.0,0
52408,2017-04-25,1,0.0,1
52409,2017-04-26,1,0.0,2
52410,2017-04-27,1,0.0,3
52411,2017-04-28,1,5.0,4
52412,2017-04-29,1,11.0,5
52413,2017-04-30,1,39.0,6
52414,2017-05-01,1,8.0,0
52415,2017-05-02,1,2.0,1
52416,2017-05-03,1,0.0,2
52417,2017-05-04,1,1.0,3
52418,2017-05-05,1,20.0,4
52419,2017-05-07,1,1.0,6
52420,2017-05-08,1,0.0,0
52421,2017-05-09,1,0.0,1
52422,2017-05-10,1,13.0,2
52423,2017-05-11,1,9.0,3
52424,2017-05-12,1,10.0,4
52425,2017-05-13,1,9.0,5
52426,2017-05-14,1,0.0,6
52427,2017-05-15,1,9.0,0
52428,2017-05-16,1,13.0,1
52429,2017-05-17,1,19.0,2
52430,2017-05-18,1,14.0,3
52431,2017-05-19,1,9.0,4
52432,2017-05-20,1,8.0,5
52433,2017-05-21,1,0.0,6
52434,2017-05-22,1,18.0,0
52435,2017-05-23,1,7.0,1
52436,2017-05-24,1,12.0,2
52437,2017-05-25,1,13.0,3
52438,2017-05-26,1,13.0,4
52439,2017-05-27,1,9.0,5
52440,2017-05-28,1,6.0,6
52441,2017-05-29,1,20.0,0
52442,2017-05-30,1,21.0,1
52443,2017-05-31,1,63.0,2
52444,2017-06-01,1,0.0,3
52445,2017-06-02,1,8.0,4
52446,2017-06-03,1,5.0,5
52447,2017-06-04,1,2.0,6
52448,2017-06-05,1,17.0,0
52449,2017-06-06,1,2.0,1
52450,2017-06-07,1,24.0,2
52451,2017-06-08,1,13.0,3
52452,2017-06-09,1,17.0,4
52453,2017-06-10,1,9.0,5
52454,2017-06-11,1,2.0,6
52455,2017-06-12,1,28.0,0
52456,2017-06-13,1,25.0,1
52457,2017-06-14,1,13.0,2
52458,2017-06-15,1,14.0,3
52459,2017-06-16,1,17.0,4
52460,2017-06-17,1,3.0,5
52461,2017-06-18,1,1.0,6
52462,2017-06-19,1,15.0,0
52463,2017-06-20,1,20.0,1
52464,2017-06-21,1,21.0,2
52465,2017-06-22,1,16.0,3
52466,2017-06-23,1,13.0,4
52467,2017-06-24,1,7.0,5
52468,2017-06-25,1,1.0,6
52469,2017-06-26,1,3.0,0
52470,2017-06-27,1,15.0,1
52471,2017-06-28,1,24.0,2
52472,2017-06-29,1,23.0,3
52473,2017-06-30,1,77.0,4
52474,2017-07-01,1,28.0,5
52475,2017-07-02,1,0.0,6
52476,2017-07-05,1,15.0,2
52477,2017-07-06,1,0.0,3
52478,2017-07-07,1,0.0,4
52479,2017-07-10,1,16.0,0
52480,2017-07-11,1,12.0,1
52481,2017-07-12,1,11.0,2
52482,2017-07-13,1,12.0,3
52483,2017-07-14,1,17.0,4
52484,2017-07-15,1,11.0,5
52485,2017-07-16,1,3.0,6
52486,2017-07-17,1,20.0,0
52487,2017-07-18,1,12.0,1
52488,2017-07-19,1,14.0,2
52489,2017-07-20,1,15.0,3
52490,2017-07-21,1,12.0,4
52491,2017-07-22,1,5.0,5
52492,2017-07-23,1,3.0,6
52493,2017-07-24,1,18.0,0
52494,2017-07-25,1,19.0,1
52495,2017-07-26,1,10.0,2
52496,2017-07-27,1,18.0,3
52497,2017-07-28,1,25.0,4
52498,2017-07-29,1,6.0,5
52499,2017-07-30,1,1.0,6
52500,2017-07-31,1,106.0,0
52501,2017-08-01,1,3.0,1
52502,2017-08-03,1,0.0,3
52503,2017-08-04,1,0.0,4
52504,2017-08-05,1,0.0,5
52505,2017-08-06,1,0.0,6
52506,2017-08-07,1,19.0,0
52507,2017-08-08,1,21.0,1
52508,2017-08-09,1,23.0,2
52509,2017-08-10,1,20.0,3
52510,2017-08-11,1,21.0,4
52511,2017-08-12,1,11.0,5
52512,2017-08-13,1,3.0,6
52513,2017-08-14,1,19.0,0
52514,2017-08-15,1,0.0,1
52515,2017-08-16,1,16.0,2
52516,2017-08-17,1,23.0,3
52517,2017-08-18,1,21.0,4
52518,2017-08-19,1,14.0,5
52519,2017-08-20,1,9.0,6
52520,2017-08-21,1,28.0,0
52521,2017-08-22,1,18.0,1
52522,2017-08-23,1,23.0,2
52523,2017-08-24,1,19.0,3
52524,2017-08-25,1,26.0,4
52525,2017-08-26,1,15.0,5
52526,2017-08-27,1,1.0,6
52527,2017-08-28,1,29.0,0
52528,2017-08-29,1,15.0,1
52529,2017-08-30,1,25.0,2
52530,2017-08-31,1,161.0,3
52531,2017-09-04,1,0.0,0
52532,2017-09-05,1,18.0,1
52533,2017-09-07,1,2.0,3
52534,2017-09-08,1,26.0,4
52535,2017-09-09,1,13.0,5
52536,2017-09-10,1,11.0,6
52537,2017-09-11,1,29.0,0
52538,2017-09-12,1,37.0,1
52539,2017-09-13,1,35.0,2
52540,2017-09-14,1,37.0,3
52541,2017-09-15,1,42.0,4
52542,2017-09-16,1,33.0,5
52543,2017-09-17,1,5.0,6
52544,2017-09-18,1,39.0,0
52545,2017-09-19,1,32.0,1
52546,2017-09-20,1,54.0,2
52547,2017-09-21,1,40.0,3
52548,2017-09-22,1,57.0,4
52549,2017-09-23,1,27.0,5
52550,2017-09-24,1,26.0,6
52551,2017-09-25,1,70.0,0
52552,2017-09-26,1,72.0,1
52553,2017-09-27,1,74.0,2
52554,2017-09-28,1,14.0,3
52555,2017-09-29,1,3.0,4
52556,2017-09-30,1,189.0,5
52557,2017-10-01,1,18.0,6
52558,2017-10-02,1,1.0,0
52559,2017-10-03,1,1.0,1
52560,2017-10-04,1,0.0,2
52561,2017-10-05,1,3.0,3
52562,2017-10-06,1,4.0,4
52563,2017-10-07,1,1.0,5
52564,2017-10-08,1,3.0,6
52565,2017-10-09,1,19.0,0
52566,2017-10-10,1,10.0,1
52567,2017-10-11,1,24.0,2
52568,2017-10-12,1,35.0,3
52569,2017-10-13,1,34.0,4
52570,2017-10-14,1,25.0,5
52571,2017-10-15,1,15.0,6
52572,2017-10-16,1,73.0,0
52573,2017-10-17,1,82.0,1
52574,2017-10-18,1,43.0,2
52575,2017-10-19,1,13.0,3
52576,2017-10-20,1,13.0,4
52577,2017-10-21,1,21.0,5
52578,2017-10-22,1,6.0,6
52579,2017-10-23,1,36.0,0
52580,2017-10-24,1,23.0,1
52581,2017-10-25,1,35.0,2
52582,2017-10-26,1,28.0,3
52583,2017-10-27,1,25.0,4
52584,2017-10-28,1,14.0,5
52585,2017-10-29,1,6.0,6
52586,2017-10-30,1,30.0,0
52587,2017-10-31,1,168.0,1
52588,2017-11-01,1,5.0,2
52589,2017-11-02,1,0.0,3
52590,2017-11-03,1,0.0,4
52591,2017-11-04,1,0.0,5
52592,2017-11-05,1,0.0,6
52593,2017-11-06,1,0.0,0
52594,2017-11-07,1,0.0,1
52595,2017-11-08,1,12.0,2
52596,2017-11-09,1,31.0,3
52597,2017-11-10,1,15.0,4
52598,2017-11-11,1,8.0,5
52599,2017-11-12,1,10.0,6
52600,2017-11-13,1,37.0,0
52601,2017-11-14,1,22.0,1
52602,2017-11-15,1,22.0,2
52603,2017-11-16,1,23.0,3
52604,2017-11-17,1,27.0,4
52605,2017-11-18,1,14.0,5
52606,2017-11-19,1,28.0,6
52607,2017-11-20,1,0.0,0
52608,2017-11-21,1,27.0,1
52609,2017-11-22,1,15.0,2
52610,2017-11-23,1,31.0,3
52611,2017-11-24,1,31.0,4
52612,2017-11-25,1,14.0,5
52613,2017-11-26,1,6.0,6
52614,2017-11-27,1,22.0,0
52615,2017-11-28,1,20.0,1
52616,2017-11-29,1,18.0,2
52617,2017-11-30,1,71.0,3
52618,2017-12-01,1,0.0,4
52619,2017-12-02,1,0.0,5
52620,2017-12-03,1,7.0,6
52621,2017-12-04,1,18.0,0
52622,2017-12-05,1,21.0,1
52623,2017-12-06,1,23.0,2
52624,2017-12-07,1,16.0,3
52625,2017-12-08,1,20.0,4
52626,2017-12-09,1,11.0,5
52627,2017-12-10,1,8.0,6
52628,2017-12-11,1,34.0,0
52629,2017-12-12,1,37.0,1
52630,2017-12-13,1,24.0,2
52631,2017-12-14,1,34.0,3
52632,2017-12-15,1,43.0,4
52633,2017-12-16,1,16.0,5
52634,2017-12-17,1,11.0,6
52635,2017-12-18,1,27.0,0
52636,2017-12-19,1,30.0,1
52637,2017-12-20,1,41.0,2
52638,2017-12-21,1,20.0,3
52639,2017-12-22,1,22.0,4
52640,2017-12-23,1,23.0,5
52641,2017-12-24,1,11.0,6
52642,2017-12-25,1,22.0,0
52643,2017-12-26,1,32.0,1
52644,2017-12-27,1,8.0,2
52645,2017-12-28,1,46.0,3
52646,2017-12-29,1,39.0,4
52647,2017-12-30,1,24.0,5
52648,2017-12-31,1,186.0,6
52649,2018-01-01,1,9.0,0
52650,2018-01-02,1,0.0,1
52651,2018-01-03,1,0.0,2
52652,2018-01-04,1,0.0,3
52653,2018-01-05,1,31.0,4
52654,2018-01-06,1,14.0,5
52655,2018-01-08,1,0.0,0
52656,2018-01-09,1,43.0,1
52657,2018-01-10,1,46.0,2
52658,2018-01-11,1,48.0,3
52659,2018-01-12,1,48.0,4
52660,2018-01-13,1,17.0,5
52661,2018-01-14,1,1.0,6
52662,2018-01-15,1,38.0,0
52663,2018-01-16,1,35.0,1
52664,2018-01-17,1,35.0,2
52665,2018-01-18,1,53.0,3
52666,2018-01-19,1,38.0,4
52667,2018-01-20,1,25.0,5
52668,2018-01-21,1,17.0,6
52669,2018-01-22,1,38.0,0
52670,2018-01-23,1,29.0,1
52671,2018-01-24,1,35.0,2
52672,2018-01-25,1,27.0,3
52673,2018-01-26,1,0.0,4
52674,2018-01-27,1,24.0,5
52675,2018-01-28,1,7.0,6
52676,2018-01-29,1,52.0,0
52677,2018-01-30,1,17.0,1
52678,2018-01-31,1,130.0,2
52679,2018-02-01,1,7.0,3
52680,2018-02-02,1,0.0,4
52681,2018-02-03,1,0.0,5
52682,2018-02-05,1,43.0,0
52683,2018-02-06,1,26.0,1
52684,2018-02-07,1,33.0,2
52685,2018-02-08,1,30.0,3
52686,2018-02-09,1,41.0,4
52687,2018-02-10,1,14.0,5
52688,2018-02-11,1,14.0,6
52689,2018-02-12,1,53.0,0
52690,2018-02-13,1,46.0,1
52691,2018-02-14,1,37.0,2
52692,2018-02-15,1,34.0,3
52693,2018-02-16,1,35.0,4
52694,2018-02-17,1,26.0,5
52695,2018-02-18,1,6.0,6
52696,2018-02-19,1,33.0,0
52697,2018-02-20,1,47.0,1
52698,2018-02-21,1,33.0,2
52699,2018-02-22,1,38.0,3
52700,2018-02-23,1,34.0,4
52701,2018-02-24,1,23.0,5
52702,2018-02-25,1,14.0,6
52703,2018-02-26,1,40.0,0
52704,2018-02-27,1,37.0,1
52705,2018-02-28,1,102.0,2
52706,2018-03-01,1,0.0,3
52707,2018-03-03,1,0.0,5
52708,2018-03-05,1,40.0,0
52709,2018-03-06,1,35.0,1
52710,2018-03-07,1,34.0,2
52711,2018-03-08,1,37.0,3
52712,2018-03-09,1,29.0,4
52713,2018-03-10,1,9.0,5
52714,2018-03-11,1,8.0,6
52715,2018-03-12,1,49.0,0
52716,2018-03-13,1,1.0,1
52717,2018-03-14,1,45.0,2
52718,2018-03-15,1,48.0,3
52719,2018-03-16,1,39.0,4
52720,2018-03-17,1,17.0,5
52721,2018-03-18,1,9.0,6
52722,2018-03-19,1,58.0,0
52723,2018-03-20,1,36.0,1
52724,2018-03-21,1,37.0,2
52725,2018-03-22,1,32.0,3
52726,2018-03-23,1,43.0,4
52727,2018-03-24,1,29.0,5
52728,2018-03-25,1,8.0,6
52729,2018-03-26,1,19.0,0
52730,2018-03-27,1,51.0,1
52731,2018-03-28,1,45.0,2
52732,2018-03-29,1,39.0,3
52733,2018-03-30,1,47.0,4
52734,2018-03-31,1,258.0,5
52735,2018-04-01,1,0.0,6
52736,2018-04-02,1,0.0,0
52737,2018-04-03,1,0.0,1
52738,2018-04-04,1,0.0,2
52739,2018-04-05,1,0.0,3
52740,2018-04-06,1,0.0,4
52741,2018-04-07,1,0.0,5
52742,2018-04-08,1,0.0,6
52743,2018-04-09,1,114.0,0
52744,2018-04-10,1,0.0,1
52745,2018-04-11,1,67.0,2
52746,2018-04-12,1,71.0,3
52747,2018-04-13,1,70.0,4
52748,2018-04-14,1,13.0,5
52749,2018-04-15,1,4.0,6
52750,2018-04-16,1,31.0,0
52751,2018-04-17,1,50.0,1
52752,2018-04-18,1,55.0,2
52753,2018-04-19,1,54.0,3
52754,2018-04-20,1,37.0,4
52755,2018-04-21,1,29.0,5
52756,2018-04-22,1,9.0,6
52757,2018-04-23,1,43.0,0
52758,2018-04-24,1,28.0,1
52759,2018-04-25,1,34.0,2
52760,2018-04-26,1,31.0,3
52761,2018-04-27,1,39.0,4
52762,2018-04-28,1,15.0,5
52763,2018-04-29,1,8.0,6
52764,2018-04-30,1,51.0,0
52765,2018-05-01,1,0.0,1
52766,2018-05-02,1,43.0,2
52767,2018-05-03,1,38.0,3
52768,2018-05-04,1,40.0,4
52769,2018-05-05,1,24.0,5
52770,2018-05-06,1,12.0,6
52771,2018-05-07,1,46.0,0
52772,2018-05-08,1,38.0,1
52773,2018-05-09,1,4.0,2
52774,2018-05-10,1,39.0,3
52775,2018-05-11,1,36.0,4
52776,2018-05-12,1,21.0,5
52777,2018-05-13,1,15.0,6
52778,2018-05-14,1,47.0,0
52779,2018-05-15,1,30.0,1
52780,2018-05-16,1,47.0,2
52781,2018-05-17,1,39.0,3
52782,2018-05-18,1,30.0,4
52783,2018-05-19,1,20.0,5
52784,2018-05-20,1,11.0,6
52785,2018-05-21,1,35.0,0
52786,2018-05-22,1,33.0,1
52787,2018-05-23,1,35.0,2
52788,2018-05-24,1,41.0,3
52789,2018-05-25,1,41.0,4
52790,2018-05-26,1,19.0,5
52791,2018-05-27,1,15.0,6
52792,2018-05-28,1,29.0,0
52793,2018-05-29,1,40.0,1
52794,2018-05-30,1,21.0,2
52795,2018-05-31,1,71.0,3
52796,2018-06-01,1,5.0,4
52797,2018-06-02,1,25.0,5
52798,2018-06-03,1,19.0,6
52799,2018-06-04,1,47.0,0
52800,2018-06-05,1,44.0,1
52801,2018-06-06,1,28.0,2
52802,2018-06-07,1,49.0,3
52803,2018-06-08,1,37.0,4
52804,2018-06-09,1,23.0,5
52805,2018-06-10,1,14.0,6
52806,2018-06-11,1,53.0,0
52807,2018-06-12,1,39.0,1
52808,2018-06-13,1,43.0,2
52809,2018-06-14,1,32.0,3
52810,2018-06-15,1,38.0,4
52811,2018-06-16,1,7.0,5
52812,2018-06-17,1,11.0,6
52813,2018-06-18,1,46.0,0
52814,2018-06-19,1,30.0,1
52815,2018-06-20,1,42.0,2
52816,2018-06-21,1,50.0,3
52817,2018-06-22,1,31.0,4
52818,2018-06-23,1,22.0,5
52819,2018-06-24,1,12.0,6
52820,2018-06-25,1,34.0,0
52821,2018-06-26,1,19.0,1
52822,2018-06-27,1,40.0,2
52823,2018-06-28,1,37.0,3
52824,2018-06-29,1,26.0,4
52825,2018-06-30,1,32.0,5
52826,2018-07-01,1,2.0,6
52827,2018-07-02,1,41.0,0
52828,2018-07-03,1,39.0,1
52829,2018-07-04,1,31.0,2
52830,2018-07-05,1,48.0,3
52831,2018-07-06,1,45.0,4
52832,2018-07-07,1,17.0,5
52833,2018-07-08,1,15.0,6
52834,2018-07-09,1,54.0,0
52835,2018-07-10,1,36.0,1
52836,2018-07-11,1,33.0,2
52837,2018-07-12,1,34.0,3
52838,2018-07-13,1,37.0,4
52839,2018-07-14,1,18.0,5
52840,2018-07-15,1,15.0,6
52841,2018-07-16,1,53.0,0
52842,2018-07-17,1,47.0,1
52843,2018-07-18,1,40.0,2
52844,2018-07-19,1,49.0,3
52845,2018-07-20,1,41.0,4
52846,2018-07-21,1,27.0,5
52847,2018-07-22,1,22.0,6
52848,2018-07-23,1,4.0,0
52849,2018-07-24,1,51.0,1
52850,2018-07-25,1,54.0,2
52851,2018-07-26,1,47.0,3
52852,2018-07-27,1,38.0,4
52853,2018-07-28,1,23.0,5
52854,2018-07-29,1,19.0,6
52855,2018-07-30,1,54.0,0
52856,2018-07-31,1,93.0,1
52857,2018-08-01,1,40.0,2
52858,2018-08-02,1,0.0,3
52859,2018-08-03,1,53.0,4
52860,2018-08-04,1,33.0,5
52861,2018-08-05,1,19.0,6
52862,2018-08-06,1,48.0,0
52863,2018-08-07,1,47.0,1
52864,2018-08-08,1,55.0,2
52865,2018-08-09,1,55.0,3
52866,2018-08-10,1,50.0,4
52867,2018-08-11,1,23.0,5
52868,2018-08-12,1,21.0,6
52869,2018-08-13,1,85.0,0
52870,2018-08-14,1,53.0,1
52871,2018-08-15,1,0.0,2
52872,2018-08-16,1,69.0,3
52873,2018-08-17,1,43.0,4
52874,2018-08-18,1,52.0,5
52875,2018-08-19,1,17.0,6
52876,2018-08-20,1,100.0,0
52877,2018-08-21,1,50.0,1
52878,2018-08-22,1,36.0,2
52879,2018-08-23,1,65.0,3
52880,2018-08-24,1,68.0,4
52881,2018-08-25,1,33.0,5
52882,2018-08-26,1,14.0,6
52883,2018-08-27,1,89.0,0
52884,2018-08-28,1,59.0,1
52885,2018-08-29,1,77.0,2
52886,2018-08-30,1,56.0,3
52887,2018-08-31,1,114.0,4
52888,2018-09-01,1,22.0,5
52889,2018-09-02,1,0.0,6
52890,2018-09-03,1,74.0,0
52891,2018-09-04,1,61.0,1
52892,2018-09-05,1,63.0,2
52893,2018-09-06,1,56.0,3
52894,2018-09-07,1,66.0,4
52895,2018-09-08,1,26.0,5
52896,2018-09-09,1,17.0,6
52897,2018-09-10,1,1.0,0
52898,2018-09-11,1,58.0,1
52899,2018-09-12,1,75.0,2
52900,2018-09-13,1,70.0,3
52901,2018-09-14,1,58.0,4
52902,2018-09-15,1,21.0,5
52903,2018-09-16,1,50.0,6
52904,2018-09-17,1,10.0,0
52905,2018-09-18,1,55.0,1
52906,2018-09-19,1,64.0,2
52907,2018-09-20,1,62.0,3
52908,2018-09-21,1,57.0,4
52909,2018-09-22,1,24.0,5
52910,2018-09-23,1,20.0,6
52911,2018-09-24,1,65.0,0
52912,2018-09-25,1,49.0,1
52913,2018-09-26,1,46.0,2
52914,2018-09-27,1,36.0,3
52915,2018-09-28,1,55.0,4
52916,2018-09-29,1,32.0,5
52917,2018-09-30,1,102.0,6
52918,2018-10-01,1,37.0,0
52919,2018-10-02,1,3.0,1
52920,2018-10-03,1,49.0,2
52921,2018-10-04,1,51.0,3
52922,2018-10-05,1,48.0,4
52923,2018-10-06,1,35.0,5
52924,2018-10-07,1,29.0,6
52925,2018-10-08,1,105.0,0
52926,2018-10-09,1,71.0,1
52927,2018-10-10,1,102.0,2
52928,2018-10-11,1,95.0,3
52929,2018-10-12,1,94.0,4
52930,2018-10-13,1,54.0,5
52931,2018-10-14,1,51.0,6
52932,2018-10-15,1,132.0,0
52933,2018-10-16,1,96.0,1
52934,2018-10-17,1,48.0,2
52935,2018-10-18,1,15.0,3
52936,2018-10-19,1,4.0,4
52937,2018-10-20,1,27.0,5
52938,2018-10-21,1,20.0,6
52939,2018-10-22,1,79.0,0
52940,2018-10-23,1,4.0,1
52941,2018-10-24,1,49.0,2
52942,2018-10-25,1,43.0,3
52943,2018-10-26,1,35.0,4
52944,2018-10-27,1,22.0,5
52945,2018-10-28,1,13.0,6
52946,2018-10-29,1,47.0,0
52947,2018-10-30,1,50.0,1
52948,2018-10-31,1,136.0,2
52949,2018-11-01,1,0.0,3
52950,2018-11-02,1,0.0,4
52951,2018-11-03,1,70.0,5
52952,2018-11-04,1,79.0,6
52953,2018-11-05,1,176.0,0
52954,2018-11-06,1,65.0,1
52955,2018-11-07,1,41.0,2
52956,2018-11-08,1,50.0,3
52957,2018-11-09,1,52.0,4
52958,2018-11-10,1,33.0,5
52959,2018-11-11,1,20.0,6
52960,2018-11-12,1,49.0,0
52961,2018-11-13,1,48.0,1
52962,2018-11-14,1,45.0,2
52963,2018-11-15,1,39.0,3
52964,2018-11-16,1,32.0,4
52965,2018-11-17,1,24.0,5
52966,2018-11-18,1,16.0,6
52967,2018-11-19,1,57.0,0
52968,2018-11-20,1,33.0,1
52969,2018-11-21,1,36.0,2
52970,2018-11-22,1,34.0,3
52971,2018-11-23,1,33.0,4
52972,2018-11-24,1,13.0,5
52973,2018-11-25,1,19.0,6
52974,2018-11-26,1,36.0,0
52975,2018-11-27,1,26.0,1
52976,2018-11-28,1,40.0,2
52977,2018-11-29,1,35.0,3
52978,2018-11-30,1,59.0,4
52979,2018-12-01,1,9.0,5
52980,2018-12-02,1,6.0,6
52981,2018-12-03,1,48.0,0
52982,2018-12-04,1,34.0,1
52983,2018-12-05,1,3.0,2
52984,2018-12-06,1,54.0,3
52985,2018-12-07,1,35.0,4
52986,2018-12-08,1,21.0,5
52987,2018-12-09,1,9.0,6
52988,2018-12-10,1,43.0,0
52989,2018-12-11,1,37.0,1
52990,2018-12-12,1,36.0,2
52991,2018-12-13,1,44.0,3
52992,2018-12-14,1,42.0,4
52993,2018-12-15,1,30.0,5
52994,2018-12-16,1,14.0,6
52995,2018-12-17,1,35.0,0
52996,2018-12-18,1,19.0,1
52997,2018-12-19,1,30.0,2
52998,2018-12-20,1,41.0,3
52999,2018-12-21,1,35.0,4
53000,2018-12-22,1,19.0,5
53001,2018-12-23,1,11.0,6
53002,2018-12-24,1,43.0,0
53003,2018-12-25,1,18.0,1
53004,2018-12-26,1,27.0,2
53005,2018-12-27,1,44.0,3
53006,2018-12-28,1,45.0,4
53007,2018-12-29,1,25.0,5
53008,2018-12-30,1,16.0,6
53009,2018-12-31,1,66.0,0
53010,2019-01-01,1,0.0,1
53011,2019-01-02,1,55.0,2
53012,2019-01-03,1,47.0,3
53013,2019-01-04,1,37.0,4
53014,2019-01-05,1,17.0,5
53015,2019-01-06,1,12.0,6
53016,2019-01-07,1,60.0,0
53017,2019-01-08,1,2.0,1
53018,2019-01-09,1,32.0,2
53019,2019-01-10,1,62.0,3
53020,2019-01-11,1,9.0,4
53021,2019-01-12,1,40.0,5
53022,2019-01-13,1,33.0,6
53023,2019-01-14,1,66.0,0
53024,2019-01-15,1,7.0,1
53025,2019-01-16,1,59.0,2
53026,2019-01-17,1,54.0,3
53027,2019-01-18,1,20.0,4
53028,2019-01-19,1,31.0,5
53029,2019-01-20,1,16.0,6
53030,2019-01-21,1,52.0,0
53031,2019-01-22,1,51.0,1
53032,2019-01-23,1,34.0,2
53033,2019-01-24,1,50.0,3
53034,2019-01-25,1,61.0,4
53035,2019-01-26,1,0.0,5
53036,2019-01-27,1,11.0,6
53037,2019-01-28,1,52.0,0
53038,2019-01-29,1,47.0,1
53039,2019-01-30,1,46.0,2
53040,2019-01-31,1,89.0,3
53041,2019-02-01,1,0.0,4
53042,2019-02-02,1,39.0,5
53043,2019-02-03,1,20.0,6
53044,2019-02-04,1,57.0,0
53045,2019-02-05,1,46.0,1
53046,2019-02-06,1,60.0,2
53047,2019-02-07,1,65.0,3
53048,2019-02-08,1,61.0,4
53049,2019-02-09,1,2.0,5
53050,2019-02-10,1,16.0,6
53051,2019-02-11,1,29.0,0
53052,2019-02-12,1,44.0,1
53053,2019-02-13,1,9.0,2
53054,2019-02-14,1,68.0,3
53055,2019-02-15,1,58.0,4
53056,2019-02-16,1,14.0,5
53057,2019-02-17,1,21.0,6
53058,2019-02-18,1,35.0,0
53059,2019-02-19,1,63.0,1
53060,2019-02-20,1,44.0,2
53061,2019-02-21,1,58.0,3
53062,2019-02-22,1,48.0,4
53063,2019-02-23,1,23.0,5
53064,2019-02-24,1,20.0,6
53065,2019-02-25,1,69.0,0
53066,2019-02-26,1,45.0,1
53067,2019-02-27,1,56.0,2
53068,2019-02-28,1,83.0,3
53069,2019-03-01,1,27.0,4
53070,2019-03-02,1,2.0,5
53071,2019-03-03,1,6.0,6
53072,2019-03-04,1,53.0,0
53073,2019-03-05,1,42.0,1
53074,2019-03-06,1,29.0,2
53075,2019-03-07,1,31.0,3
53076,2019-03-08,1,43.0,4
53077,2019-03-09,1,28.0,5
53078,2019-03-10,1,20.0,6
53079,2019-03-11,1,58.0,0
53080,2019-03-12,1,45.0,1
53081,2019-03-13,1,49.0,2
53082,2019-03-14,1,62.0,3
53083,2019-03-15,1,60.0,4
53084,2019-03-16,1,37.0,5
53085,2019-03-17,1,56.0,6
53086,2019-03-18,1,70.0,0
53087,2019-03-19,1,52.0,1
53088,2019-03-20,1,68.0,2
53089,2019-03-21,1,1.0,3
53090,2019-03-22,1,46.0,4
53091,2019-03-23,1,27.0,5
53092,2019-03-24,1,17.0,6
53093,2019-03-25,1,51.0,0
53094,2019-03-26,1,41.0,1
53095,2019-03-27,1,57.0,2
53096,2019-03-28,1,57.0,3
53097,2019-03-29,1,59.0,4
53098,2019-03-30,1,27.0,5
53099,2019-03-31,1,55.0,6
53100,2019-04-01,1,1.0,0
53101,2019-04-02,1,44.0,1
53102,2019-04-03,1,64.0,2
53103,2019-04-04,1,60.0,3
53104,2019-04-05,1,54.0,4
53105,2019-04-06,1,28.0,5
53106,2019-04-07,1,26.0,6
53107,2019-04-08,1,80.0,0
53108,2019-04-09,1,60.0,1
53109,2019-04-10,1,84.0,2
53110,2019-04-11,1,1.0,3
53111,2019-04-12,1,115.0,4
53112,2019-04-13,1,71.0,5
53113,2019-04-14,1,29.0,6
53114,2019-04-15,1,35.0,0
53115,2019-04-16,1,82.0,1
53116,2019-04-17,1,102.0,2
53117,2019-04-18,1,66.0,3
53118,2019-04-19,1,64.0,4
53119,2019-04-20,1,40.0,5
53120,2019-04-21,1,28.0,6
53121,2019-04-22,1,75.0,0
53122,2019-04-23,1,57.0,1
53123,2019-04-24,1,56.0,2
53124,2019-04-25,1,46.0,3
53125,2019-04-26,1,38.0,4
53126,2019-04-27,1,25.0,5
53127,2019-04-28,1,8.0,6
53128,2019-04-29,1,40.0,0
53129,2019-04-30,1,41.0,1
53130,2019-05-01,1,0.0,2
53131,2019-05-02,1,32.0,3
53132,2019-05-03,1,46.0,4
53133,2019-05-04,1,23.0,5
53134,2019-05-05,1,14.0,6
53135,2019-05-06,1,46.0,0
53136,2019-05-07,1,41.0,1
53137,2019-05-08,1,27.0,2
53138,2019-05-09,1,21.0,3
53139,2019-05-10,1,32.0,4
53140,2019-05-11,1,12.0,5
53141,2019-05-12,1,15.0,6
53142,2019-05-13,1,38.0,0
53143,2019-05-14,1,29.0,1
53144,2019-05-15,1,26.0,2
53145,2019-05-16,1,34.0,3
53146,2019-05-17,1,35.0,4
53147,2019-05-18,1,20.0,5
53148,2019-05-19,1,11.0,6
53149,2019-05-20,1,38.0,0
53150,2019-05-21,1,36.0,1
53151,2019-05-22,1,27.0,2
53152,2019-05-23,1,23.0,3
53153,2019-05-24,1,27.0,4
53154,2019-05-25,1,17.0,5
53155,2019-05-26,1,9.0,6
53156,2019-05-27,1,40.0,0
53157,2019-05-28,1,29.0,1
53158,2019-05-29,1,37.0,2
53159,2019-05-30,1,43.0,3
53160,2019-05-31,1,35.0,4
53161,2019-06-01,1,15.0,5
53162,2019-06-02,1,11.0,6
53163,2019-06-03,1,63.0,0
53164,2019-06-04,1,49.0,1
53165,2019-06-05,1,41.0,2
53166,2019-06-06,1,46.0,3
53167,2019-06-07,1,35.0,4
53168,2019-06-08,1,19.0,5
53169,2019-06-09,1,9.0,6
53170,2019-06-10,1,42.0,0
53171,2019-06-11,1,38.0,1
53172,2019-06-12,1,35.0,2
